G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,datenum,power_norm
0.1940500000,0.4360000000,0.1930000000,0.6100000000,-0.7508217798,737796.5381944445,0.8960000000
0.7146000000,0.4400000000,0.2410000000,0.5900000000,-0.7508082086,737796.5416666666,0.8925000000
0.7594000000,0.4420000000,0.1290000000,0.6000000000,-0.7507946345,737796.5451388889,0.9285000000
0.7639000000,0.4460000000,0.1930000000,0.6000000000,-0.7507810574,737796.5486111111,0.9035000000
0.7174500000,0.4420000000,0.2740000000,0.6000000000,-0.7507674773,737796.5520833334,0.8320000000
0.7174500000,0.4380000000,0.1930000000,0.5800000000,-0.7507538942,737796.5555555555,0.8375000000
0.6956000000,0.4440000000,0.2570000000,0.5200000000,-0.7507403082,737796.5590277778,0.8610000000
0.7250500000,0.4460000000,0.2090000000,0.5200000000,-0.7507267192,737796.5625000000,0.2135000000
0.1864500000,0.4460000000,0.3380000000,0.5100000000,-0.7507131272,737796.5659722223,0.0655000000
0.0705500000,0.4440000000,0.3060000000,0.5100000000,-0.7506995322,737796.5694444445,0.0715000000
0.0701500000,0.4440000000,0.1930000000,0.5200000000,-0.7506859342,737796.5729166666,0.1250000000
0.0750500000,0.4440000000,0.2090000000,0.5300000000,-0.7506723333,737796.5763888889,0.2775000000
0.1163500000,0.4440000000,0.3060000000,0.5100000000,-0.7506587294,737796.5798611111,0.6735000000
0.2447500000,0.4480000000,0.2410000000,0.5100000000,-0.7506451225,737796.5833333334,0.8195000000
0.4766000000,0.4460000000,0.2090000000,0.5200000000,-0.7506315126,737796.5868055555,0.3300000000
0.2641500000,0.4440000000,0.2740000000,0.5300000000,-0.7506178997,737796.5902777778,0.1640000000
0.1417000000,0.4500000000,0.2250000000,0.5400000000,-0.7506042839,737796.5937500000,0.1025000000
0.0967000000,0.4440000000,0.2410000000,0.5500000000,-0.7505906651,737796.5972222223,0.1030000000
0.0951000000,0.4460000000,0.2250000000,0.5400000000,-0.7505770433,737796.6006944445,0.1250000000
0.0940500000,0.4540000000,0.2410000000,0.5300000000,-0.7505634185,737796.6041666666,0.1200000000
0.1016000000,0.4440000000,0.2410000000,0.5300000000,-0.7505497907,737796.6076388889,0.0900000000
0.0666500000,0.4540000000,0.1610000000,0.5300000000,-0.7505361600,737796.6111111111,0.1465000000
0.0893500000,0.4460000000,0.1930000000,0.5400000000,-0.7505225263,737796.6145833334,0.1470000000
0.1198000000,0.4140000000,0.1610000000,0.5500000000,-0.7505088896,737796.6180555555,0.1545000000
0.0924000000,0.3720000000,0.1930000000,0.6600000000,-0.7504952499,737796.6215277778,0.3360000000
0.1421000000,0.3500000000,0.1770000000,0.7100000000,-0.7504816073,737796.6250000000,0.8850000000
0.3823500000,0.3420000000,0.1610000000,0.7200000000,-0.7504679616,737796.6284722223,0.8950000000
0.5831500000,0.3460000000,0.0800000000,0.7400000000,-0.7504543130,737796.6319444445,0.8400000000
0.6694000000,0.3580000000,0.0800000000,0.7300000000,-0.7504406614,737796.6354166666,0.7970000000
0.6297500000,0.3740000000,0.0800000000,0.7100000000,-0.7504270069,737796.6388888889,0.8025000000
0.6459000000,0.3840000000,0.1770000000,0.6900000000,-0.7504133493,737796.6423611111,0.7485000000
0.1754500000,0.3780000000,0.1290000000,0.7000000000,-0.7503996888,737796.6458333334,0.6660000000
0.5418500000,0.3740000000,0.1290000000,0.7300000000,-0.7503860253,737796.6493055555,0.6165000000
0.5021500000,0.3720000000,0.1770000000,0.7400000000,-0.7503723588,737796.6527777778,0.6180000000
0.4976500000,0.3640000000,0.2410000000,0.7400000000,-0.7503586894,737796.6562500000,0.6755000000
0.5044000000,0.3500000000,0.2570000000,0.7500000000,-0.7503450170,737796.6597222223,0.6920000000
0.5526500000,0.3380000000,0.2090000000,0.7800000000,-0.7503313415,737796.6631944445,0.7160000000
0.5680000000,0.3400000000,0.0970000000,0.8000000000,-0.7503176632,737796.6666666666,0.6585000000
0.5156500000,0.3340000000,0.1610000000,0.8100000000,-0.7503039818,737796.6701388889,0.7005000000
0.5255000000,0.3280000000,0.0800000000,0.8300000000,-0.7502902975,737796.6736111111,0.6950000000
0.5408000000,0.3340000000,0.0970000000,0.8400000000,-0.7502766101,737796.6770833334,0.5700000000
0.4842000000,0.3460000000,0.0970000000,0.8500000000,-0.7502629198,737796.6805555555,0.5850000000
0.4588000000,0.3560000000,0.0480000000,0.8500000000,-0.7502492266,737796.6840277778,0.5785000000
0.4547500000,0.3660000000,0.0640000000,0.8200000000,-0.7502355303,737796.6875000000,0.5575000000
0.4429000000,0.3740000000,0.0800000000,0.7900000000,-0.7502218311,737796.6909722223,0.5305000000
0.4195500000,0.3860000000,0.1130000000,0.7800000000,-0.7502081289,737796.6944444445,0.5175000000
0.4146500000,0.3960000000,0.1930000000,0.7400000000,-0.7501944237,737796.6979166666,0.5060000000
0.4105500000,0.4080000000,0.1450000000,0.7200000000,-0.7501807155,737796.7013888889,0.4665000000
0.3733500000,0.4180000000,0.2090000000,0.5900000000,-0.7501670044,737796.7048611111,0.4520000000
0.3617000000,0.4280000000,0.2570000000,0.5500000000,-0.7501532903,737796.7083333334,0.4445000000
0.3539500000,0.4260000000,0.2410000000,0.5900000000,-0.7501395732,737796.7118055555,0.4420000000
0.3564000000,0.4260000000,0.2410000000,0.6000000000,-0.7501258531,737796.7152777778,0.4360000000
0.3500500000,0.4280000000,0.2250000000,0.6200000000,-0.7501121301,737796.7187500000,0.4240000000
0.2875000000,0.4280000000,0.1610000000,0.6300000000,-0.7500984041,737796.7222222223,0.3985000000
0.3159000000,0.4360000000,0.2410000000,0.5500000000,-0.7500846751,737796.7256944445,0.4070000000
0.3216500000,0.4380000000,0.2570000000,0.4600000000,-0.7500709431,737796.7291666666,0.3680000000
0.2991500000,0.4380000000,0.3540000000,0.4300000000,-0.7500572081,737796.7326388889,0.3320000000
0.2729500000,0.4380000000,0.3380000000,0.4300000000,-0.7500434702,737796.7361111111,0.3130000000
0.2578500000,0.4360000000,0.2570000000,0.4300000000,-0.7500297293,737796.7395833334,0.3015000000
0.2519000000,0.4400000000,0.2740000000,0.4300000000,-0.7500159854,737796.7430555555,0.2760000000
0.2322500000,0.4420000000,0.2570000000,0.4400000000,-0.7500022386,737796.7465277778,0.2715000000
0.1932000000,0.4420000000,0.2090000000,0.4600000000,-0.7499884888,737796.7500000000,0.2600000000
0.2210500000,0.4360000000,0.3380000000,0.4300000000,-0.7499747360,737796.7534722223,0.2430000000
0.2106000000,0.4340000000,0.2410000000,0.4500000000,-0.7499609802,737796.7569444445,0.2275000000
0.2004000000,0.4380000000,0.2570000000,0.4500000000,-0.7499472214,737796.7604166666,0.2125000000
0.1914000000,0.4360000000,0.2900000000,0.4500000000,-0.7499334597,737796.7638888889,0.2080000000
0.1893500000,0.4340000000,0.2570000000,0.4300000000,-0.7499196950,737796.7673611111,0.1845000000
0.1711500000,0.4280000000,0.2740000000,0.4400000000,-0.7499059273,737796.7708333334,0.1765000000
0.1676500000,0.4240000000,0.2570000000,0.4700000000,-0.7498921566,737796.7743055555,0.1610000000
0.1584500000,0.4240000000,0.2570000000,0.4900000000,-0.7498783830,737796.7777777778,0.1390000000
0.1423000000,0.4260000000,0.2410000000,0.4800000000,-0.7498646064,737796.7812500000,0.1330000000
0.1406500000,0.4260000000,0.2410000000,0.4800000000,-0.7498508268,737796.7847222223,0.1245000000
0.1396500000,0.4200000000,0.2250000000,0.4900000000,-0.7498370443,737796.7881944445,0.1110000000
0.1535500000,0.2740000000,0.0640000000,0.8700000000,-0.7476220824,737797.3368055555,0.1855000000
0.1658000000,0.2740000000,0.0320000000,0.8600000000,-0.7476078278,737797.3402777778,0.2020000000
0.1738000000,0.2760000000,0.0480000000,0.8600000000,-0.7475935703,737797.3437500000,0.2155000000
0.1879000000,0.2780000000,0.0320000000,0.8600000000,-0.7475793097,737797.3472222223,0.2300000000
0.1940500000,0.2780000000,0.0480000000,0.8500000000,-0.7475650462,737797.3506944445,0.2460000000
0.2055000000,0.2780000000,0.0640000000,0.8500000000,-0.7475507798,737797.3541666666,0.2620000000
0.2130500000,0.2820000000,0.0480000000,0.8500000000,-0.7475365104,737797.3576388889,0.2790000000
0.2269500000,0.2840000000,0.0320000000,0.8400000000,-0.7475222380,737797.3611111111,0.2950000000
0.2374000000,0.2860000000,0.0480000000,0.8400000000,-0.7475079626,737797.3645833334,0.3105000000
0.2466000000,0.2880000000,0.0480000000,0.8300000000,-0.7474936843,737797.3680555555,0.3245000000
0.2576500000,0.2880000000,0.0640000000,0.8300000000,-0.7474794031,737797.3715277778,0.3405000000
0.2691000000,0.2880000000,0.0640000000,0.8200000000,-0.7474651189,737797.3750000000,0.3560000000
0.2785000000,0.2900000000,0.0640000000,0.8100000000,-0.7474508317,737797.3784722223,0.3705000000
0.2905500000,0.2940000000,0.0640000000,0.8000000000,-0.7474365415,737797.3819444445,0.3790000000
0.2995500000,0.2960000000,0.0800000000,0.8000000000,-0.7474222484,737797.3854166666,0.3940000000
0.3077000000,0.3020000000,0.0480000000,0.7800000000,-0.7474079523,737797.3888888889,0.4105000000
0.3194000000,0.3060000000,0.0480000000,0.7700000000,-0.7473936533,737797.3923611111,0.4235000000
0.3302000000,0.3140000000,0.0480000000,0.7500000000,-0.7473793513,737797.3958333334,0.4370000000
0.3378000000,0.3200000000,0.0320000000,0.7300000000,-0.7473650463,737797.3993055555,0.4475000000
0.3455500000,0.3260000000,0.0480000000,0.7000000000,-0.7473507384,737797.4027777778,0.4555000000
0.3557500000,0.3340000000,0.0480000000,0.6900000000,-0.7473364275,737797.4062500000,0.4620000000
0.3639500000,0.3400000000,0.0640000000,0.6700000000,-0.7473221137,737797.4097222223,0.4735000000
0.3711000000,0.3480000000,0.0480000000,0.6200000000,-0.7473077969,737797.4131944445,0.4905000000
0.3811500000,0.3580000000,0.0480000000,0.5700000000,-0.7472934771,737797.4166666666,0.5050000000
0.3895000000,0.3660000000,0.0640000000,0.5200000000,-0.7472791544,737797.4201388889,0.5175000000
0.4013500000,0.3740000000,0.0640000000,0.5100000000,-0.7472648287,737797.4236111111,0.5235000000
0.4087500000,0.3780000000,0.0800000000,0.4900000000,-0.7472505001,737797.4270833334,0.5320000000
0.4163000000,0.3860000000,0.0480000000,0.4700000000,-0.7472361685,737797.4305555555,0.5430000000
0.4242500000,0.3920000000,0.1130000000,0.4300000000,-0.7472218339,737797.4340277778,0.5525000000
0.4339000000,0.3960000000,0.0640000000,0.4400000000,-0.7472074964,737797.4375000000,0.5535000000
0.4410500000,0.4000000000,0.1130000000,0.4300000000,-0.7471931559,737797.4409722223,0.5665000000
0.4471500000,0.4040000000,0.1770000000,0.4000000000,-0.7471788124,737797.4444444445,0.5750000000
0.4512500000,0.4060000000,0.1130000000,0.4200000000,-0.7471644660,737797.4479166666,0.5765000000
0.4615000000,0.4120000000,0.0800000000,0.4300000000,-0.7471501167,737797.4513888889,0.5910000000
0.4629000000,0.4140000000,0.0970000000,0.4300000000,-0.7471357643,737797.4548611111,0.5970000000
0.4790500000,0.4160000000,0.0800000000,0.4200000000,-0.7471214090,737797.4583333334,0.6000000000
0.4815000000,0.4200000000,0.0970000000,0.4200000000,-0.7471070508,737797.4618055555,0.6080000000
0.4870500000,0.4280000000,0.0640000000,0.4400000000,-0.7470926896,737797.4652777778,0.6055000000
0.4915500000,0.4320000000,0.1290000000,0.4200000000,-0.7470783254,737797.4687500000,0.6175000000
0.4976500000,0.4380000000,0.1610000000,0.4100000000,-0.7470639583,737797.4722222223,0.6205000000
0.5048500000,0.4380000000,0.1610000000,0.4000000000,-0.7470495882,737797.4756944445,0.6295000000
0.5091000000,0.4400000000,0.1930000000,0.3900000000,-0.7470352152,737797.4791666666,0.6355000000
0.5120000000,0.4420000000,0.1290000000,0.4000000000,-0.7470208392,737797.4826388889,0.6390000000
0.5212000000,0.4460000000,0.1610000000,0.4100000000,-0.7470064602,737797.4861111111,0.6385000000
0.5199500000,0.4480000000,0.1770000000,0.4100000000,-0.7469920783,737797.4895833334,0.6495000000
0.5314000000,0.4480000000,0.2090000000,0.4000000000,-0.7469776934,737797.4930555555,0.6525000000
0.5361000000,0.4520000000,0.2250000000,0.4100000000,-0.7469633055,737797.4965277778,0.6550000000
0.5402000000,0.4500000000,0.2090000000,0.4000000000,-0.7469489147,737797.5000000000,0.6620000000
0.5379500000,0.4520000000,0.1450000000,0.4100000000,-0.7469345210,737797.5034722223,0.6600000000
0.5432500000,0.4580000000,0.2090000000,0.4100000000,-0.7469201242,737797.5069444445,0.6615000000
0.5477500000,0.4580000000,0.1610000000,0.4200000000,-0.7469057246,737797.5104166666,0.6590000000
0.5492000000,0.4620000000,0.1450000000,0.4200000000,-0.7468913219,737797.5138888889,0.6560000000
0.5469500000,0.4640000000,0.2090000000,0.4200000000,-0.7468769163,737797.5173611111,0.6625000000
0.5439000000,0.4640000000,0.1290000000,0.4200000000,-0.7468625078,737797.5208333334,0.6640000000
0.5479500000,0.4660000000,0.1930000000,0.4100000000,-0.7468480963,737797.5243055555,0.6660000000
0.5533000000,0.4680000000,0.1770000000,0.4100000000,-0.7468336818,737797.5277777778,0.6690000000
0.5596500000,0.4760000000,0.2090000000,0.3700000000,-0.7468192644,737797.5312500000,0.6660000000
0.5588000000,0.4780000000,0.1770000000,0.3600000000,-0.7468048440,737797.5347222223,0.6745000000
0.5600500000,0.4820000000,0.0800000000,0.3700000000,-0.7467904206,737797.5381944445,0.6665000000
0.5555500000,0.4840000000,0.1770000000,0.3900000000,-0.7467759943,737797.5416666666,0.6630000000
0.5586000000,0.4820000000,0.1610000000,0.4000000000,-0.7467615651,737797.5451388889,0.6635000000
0.5604500000,0.4860000000,0.1450000000,0.3800000000,-0.7467471328,737797.5486111111,0.6815000000
0.5637000000,0.4860000000,0.1610000000,0.3900000000,-0.7467326977,737797.5520833334,0.6840000000
0.5747500000,0.4860000000,0.1450000000,0.3800000000,-0.7467182595,737797.5555555555,0.6880000000
0.5739500000,0.4860000000,0.1770000000,0.3800000000,-0.7467038184,737797.5590277778,0.6770000000
0.5686000000,0.4880000000,0.1450000000,0.3700000000,-0.7466893744,737797.5625000000,0.6825000000
0.5696500000,0.4940000000,0.1290000000,0.3500000000,-0.7466749274,737797.5659722223,0.6860000000
0.5727000000,0.4980000000,0.1130000000,0.3700000000,-0.7466604774,737797.5694444445,0.6860000000
0.5666000000,0.5020000000,0.1610000000,0.3300000000,-0.7466460245,737797.5729166666,0.6845000000
0.5649500000,0.5060000000,0.0800000000,0.3600000000,-0.7466315686,737797.5763888889,0.6865000000
0.5682000000,0.5080000000,0.1450000000,0.3200000000,-0.7466171098,737797.5798611111,0.6785000000
0.5659500000,0.5060000000,0.0970000000,0.3100000000,-0.7466026480,737797.5833333334,0.6710000000
0.5647500000,0.5120000000,0.1930000000,0.3200000000,-0.7465881832,737797.5868055555,0.6735000000
0.5629000000,0.5160000000,0.0970000000,0.3100000000,-0.7465737155,737797.5902777778,0.6675000000
0.5578000000,0.5180000000,0.0970000000,0.3300000000,-0.7465592448,737797.5937500000,0.6590000000
0.5557500000,0.5180000000,0.1930000000,0.3200000000,-0.7465447712,737797.5972222223,0.6610000000
0.5535000000,0.5140000000,0.0970000000,0.3300000000,-0.7465302946,737797.6006944445,0.6540000000
0.5459500000,0.5180000000,0.1290000000,0.3200000000,-0.7465158151,737797.6041666666,0.6580000000
0.5514500000,0.5180000000,0.1610000000,0.3300000000,-0.7465013326,737797.6076388889,0.6590000000
0.5479500000,0.5240000000,0.1130000000,0.3300000000,-0.7464868472,737797.6111111111,0.6650000000
0.5494000000,0.5240000000,0.1610000000,0.3100000000,-0.7464723588,737797.6145833334,0.6525000000
0.5453000000,0.5220000000,0.1610000000,0.3200000000,-0.7464578674,737797.6180555555,0.6555000000
0.5459500000,0.5340000000,0.1770000000,0.3100000000,-0.7464433731,737797.6215277778,0.6490000000
0.5404000000,0.5280000000,0.0640000000,0.3100000000,-0.7464288758,737797.6250000000,0.6350000000
0.5279500000,0.5360000000,0.0970000000,0.3300000000,-0.7464143756,737797.6284722223,0.6285000000
0.5195500000,0.5440000000,0.1290000000,0.3200000000,-0.7463998724,737797.6319444445,0.6230000000
0.5136000000,0.5320000000,0.1450000000,0.3300000000,-0.7463853662,737797.6354166666,0.6220000000
0.5146500000,0.5260000000,0.1610000000,0.3400000000,-0.7463708571,737797.6388888889,0.6160000000
0.5107500000,0.5320000000,0.1770000000,0.3400000000,-0.7463563451,737797.6423611111,0.6080000000
0.5044000000,0.5360000000,0.1450000000,0.3400000000,-0.7463418301,737797.6458333334,0.6040000000
0.4956500000,0.5300000000,0.1930000000,0.3100000000,-0.7463273121,737797.6493055555,0.6210000000
0.4993000000,0.5300000000,0.1610000000,0.3300000000,-0.7463127912,737797.6527777778,0.6325000000
0.5095500000,0.5340000000,0.1930000000,0.3100000000,-0.7462982673,737797.6562500000,0.6085000000
0.4970500000,0.5380000000,0.1610000000,0.3100000000,-0.7462837405,737797.6597222223,0.5705000000
0.4702500000,0.5380000000,0.1610000000,0.3100000000,-0.7462692107,737797.6631944445,0.5520000000
0.4506500000,0.5360000000,0.1770000000,0.3200000000,-0.7462546780,737797.6666666666,0.5445000000
0.4453500000,0.5340000000,0.1450000000,0.3200000000,-0.7462401423,737797.6701388889,0.5370000000
0.4392000000,0.5440000000,0.1290000000,0.3200000000,-0.7462256036,737797.6736111111,0.5265000000
0.4310000000,0.5440000000,0.1770000000,0.3000000000,-0.7462110620,737797.6770833334,0.5150000000
0.4208000000,0.5440000000,0.0800000000,0.3000000000,-0.7461965174,737797.6805555555,0.5110000000
0.4159000000,0.5440000000,0.1610000000,0.3200000000,-0.7461819699,737797.6840277778,0.5035000000
0.4138500000,0.5400000000,0.1290000000,0.3100000000,-0.7461674194,737797.6875000000,0.4815000000
0.3952500000,0.5520000000,0.1930000000,0.3100000000,-0.7461528660,737797.6909722223,0.4770000000
0.3883000000,0.5520000000,0.1290000000,0.3300000000,-0.7461383096,737797.6944444445,0.4615000000
0.3772500000,0.5560000000,0.1770000000,0.3200000000,-0.7461237503,737797.6979166666,0.4475000000
0.3666000000,0.5540000000,0.1130000000,0.3200000000,-0.7461091880,737797.7013888889,0.4520000000
0.3637500000,0.5580000000,0.1290000000,0.3100000000,-0.7460946228,737797.7048611111,0.4400000000
0.3590500000,0.5540000000,0.1930000000,0.3200000000,-0.7460800546,737797.7083333334,0.4225000000
0.3472000000,0.5540000000,0.1610000000,0.3200000000,-0.7460654834,737797.7118055555,0.4165000000
0.3406500000,0.5540000000,0.1610000000,0.3200000000,-0.7460509093,737797.7152777778,0.4060000000
0.3335000000,0.5580000000,0.1130000000,0.3100000000,-0.7460363322,737797.7187500000,0.4010000000
0.3290000000,0.5580000000,0.1450000000,0.3200000000,-0.7460217522,737797.7222222223,0.3810000000
0.3124500000,0.5660000000,0.1770000000,0.3200000000,-0.7460071693,737797.7256944445,0.3685000000
0.3116000000,0.5600000000,0.1930000000,0.3100000000,-0.7459925833,737797.7291666666,0.3700000000
0.2944500000,0.5600000000,0.1930000000,0.3200000000,-0.7459779945,737797.7326388889,0.3540000000
0.2948500000,0.5660000000,0.1930000000,0.3100000000,-0.7459634026,737797.7361111111,0.3095000000
0.2629500000,0.5660000000,0.1450000000,0.3100000000,-0.7459488079,737797.7395833334,0.2915000000
0.2482000000,0.5680000000,0.2090000000,0.3000000000,-0.7459342101,737797.7430555555,0.2785000000
0.2400500000,0.5660000000,0.2090000000,0.3000000000,-0.7459196094,737797.7465277778,0.2640000000
0.2312500000,0.5640000000,0.1290000000,0.3000000000,-0.7459050058,737797.7500000000,0.2455000000
0.2167500000,0.5680000000,0.2250000000,0.3000000000,-0.7458903992,737797.7534722223,0.2315000000
0.2087500000,0.5660000000,0.2090000000,0.3100000000,-0.7458757896,737797.7569444445,0.2130000000
0.1959000000,0.5640000000,0.2090000000,0.3100000000,-0.7458611771,737797.7604166666,0.2010000000
0.1848500000,0.5640000000,0.1610000000,0.3100000000,-0.7458465617,737797.7638888889,0.1825000000
0.1736000000,0.5660000000,0.1930000000,0.3100000000,-0.7458319433,737797.7673611111,0.1670000000
0.1652000000,0.5640000000,0.2250000000,0.3100000000,-0.7458173219,737797.7708333334,0.1555000000
0.1554000000,0.5660000000,0.2900000000,0.3100000000,-0.7458026976,737797.7743055555,0.1390000000
0.1435500000,0.5640000000,0.2410000000,0.3100000000,-0.7457880703,737797.7777777778,0.1245000000
0.1325000000,0.5680000000,0.2900000000,0.3200000000,-0.7457734401,737797.7812500000,0.1135000000
0.1253500000,0.5660000000,0.2410000000,0.3100000000,-0.7457588069,737797.7847222223,0.1035000000
0.1200000000,0.5640000000,0.1930000000,0.3200000000,-0.7457441708,737797.7881944445,0.0910000000
0.1492500000,0.3640000000,0.1290000000,0.7200000000,-0.7433946332,737798.3368055555,0.1760000000
0.1570500000,0.3640000000,0.1290000000,0.7200000000,-0.7433795287,737798.3402777778,0.1890000000
0.1685000000,0.3620000000,0.0970000000,0.7300000000,-0.7433644212,737798.3437500000,0.2025000000
0.1768500000,0.3640000000,0.1290000000,0.7300000000,-0.7433493108,737798.3472222223,0.2185000000
0.1858500000,0.3640000000,0.1290000000,0.7300000000,-0.7433341975,737798.3506944445,0.2370000000
0.1973000000,0.3640000000,0.1450000000,0.7300000000,-0.7433190812,737798.3541666666,0.2555000000
0.2087500000,0.3620000000,0.0800000000,0.7300000000,-0.7433039620,737798.3576388889,0.2675000000
0.2196000000,0.3600000000,0.1290000000,0.7400000000,-0.7432888399,737798.3611111111,0.2810000000
0.2290000000,0.3600000000,0.1450000000,0.7400000000,-0.7432737148,737798.3645833334,0.2980000000
0.2390000000,0.3600000000,0.1130000000,0.7400000000,-0.7432585868,737798.3680555555,0.3115000000
0.2511000000,0.3620000000,0.1290000000,0.7400000000,-0.7432434558,737798.3715277778,0.3275000000
0.2611000000,0.3640000000,0.1290000000,0.7400000000,-0.7432283219,737798.3750000000,0.3425000000
0.2711000000,0.3660000000,0.1450000000,0.7400000000,-0.7432131851,737798.3784722223,0.3545000000
0.2809500000,0.3680000000,0.1450000000,0.7400000000,-0.7431980453,737798.3819444445,0.3695000000
0.2920000000,0.3720000000,0.1290000000,0.7400000000,-0.7431829026,737798.3854166666,0.3830000000
0.3012000000,0.3760000000,0.1290000000,0.7400000000,-0.7431677569,737798.3888888889,0.3970000000
0.3112000000,0.3800000000,0.1450000000,0.7300000000,-0.7431526083,737798.3923611111,0.4140000000
0.3218500000,0.3860000000,0.0970000000,0.7300000000,-0.7431374568,737798.3958333334,0.4285000000
0.3335000000,0.3920000000,0.1290000000,0.7200000000,-0.7431223024,737798.3993055555,0.4425000000
0.3451500000,0.4000000000,0.1450000000,0.7100000000,-0.7431071449,737798.4027777778,0.4540000000
0.3537500000,0.4080000000,0.1450000000,0.6900000000,-0.7430919846,737798.4062500000,0.4615000000
0.3619000000,0.4140000000,0.1290000000,0.6900000000,-0.7430768213,737798.4097222223,0.4730000000
0.3733500000,0.4220000000,0.1290000000,0.6800000000,-0.7430616551,737798.4131944445,0.4845000000
0.3805000000,0.4300000000,0.1450000000,0.6600000000,-0.7430464860,737798.4166666666,0.5010000000
0.3911500000,0.4420000000,0.1130000000,0.6400000000,-0.7430313139,737798.4201388889,0.5245000000
0.4042500000,0.4520000000,0.1770000000,0.6200000000,-0.7430161388,737798.4236111111,0.5285000000
0.4155000000,0.4640000000,0.1930000000,0.5900000000,-0.7430009609,737798.4270833334,0.5350000000
0.4234500000,0.4720000000,0.1770000000,0.5700000000,-0.7429857800,737798.4305555555,0.5400000000
0.4302000000,0.4760000000,0.1450000000,0.5700000000,-0.7429705961,737798.4340277778,0.5555000000
0.4353000000,0.4780000000,0.1610000000,0.5700000000,-0.7429554093,737798.4375000000,0.5585000000
0.4480000000,0.4740000000,0.2090000000,0.5700000000,-0.7429402196,737798.4409722223,0.5605000000
0.4453500000,0.4760000000,0.1770000000,0.5700000000,-0.7429250270,737798.4444444445,0.5665000000
0.4523000000,0.4780000000,0.1450000000,0.5800000000,-0.7429098314,737798.4479166666,0.5695000000
0.4580000000,0.4760000000,0.1770000000,0.5800000000,-0.7428946329,737798.4513888889,0.5820000000
0.4641500000,0.4780000000,0.1450000000,0.5800000000,-0.7428794314,737798.4548611111,0.5900000000
0.4694500000,0.4820000000,0.1610000000,0.5700000000,-0.7428642270,737798.4583333334,0.5960000000
0.4780500000,0.4860000000,0.2090000000,0.5600000000,-0.7428490197,737798.4618055555,0.6010000000
0.4850000000,0.4920000000,0.1450000000,0.5500000000,-0.7428338094,737798.4652777778,0.6105000000
0.4895000000,0.4940000000,0.2090000000,0.5500000000,-0.7428185962,737798.4687500000,0.6160000000
0.4954000000,0.4960000000,0.2090000000,0.5300000000,-0.7428033801,737798.4722222223,0.6250000000
0.5011500000,0.5020000000,0.1610000000,0.5300000000,-0.7427881610,737798.4756944445,0.6305000000
0.5111500000,0.5060000000,0.2250000000,0.5100000000,-0.7427729390,737798.4791666666,0.6375000000
0.5163000000,0.5080000000,0.2090000000,0.5000000000,-0.7427577140,737798.4826388889,0.6420000000
0.5201500000,0.5140000000,0.2740000000,0.4900000000,-0.7427424861,737798.4861111111,0.6465000000
0.5257000000,0.5180000000,0.2410000000,0.4800000000,-0.7427272553,737798.4895833334,0.6525000000
0.5314000000,0.5260000000,0.1930000000,0.4800000000,-0.7427120215,737798.4930555555,0.6550000000
0.5365000000,0.5300000000,0.1770000000,0.4700000000,-0.7426967849,737798.4965277778,0.6610000000
0.5394000000,0.5360000000,0.2090000000,0.4600000000,-0.7426815452,737798.5000000000,0.6645000000
0.5428500000,0.5380000000,0.2410000000,0.4600000000,-0.7426663027,737798.5034722223,0.6685000000
0.5500000000,0.5420000000,0.2410000000,0.4500000000,-0.7426510572,737798.5069444445,0.6795000000
0.5539000000,0.5440000000,0.3060000000,0.4400000000,-0.7426358087,737798.5104166666,0.6770000000
0.5586000000,0.5480000000,0.2410000000,0.4400000000,-0.7426205574,737798.5138888889,0.6740000000
0.5580000000,0.5520000000,0.2250000000,0.4400000000,-0.7426053031,737798.5173611111,0.6830000000
0.5631000000,0.5540000000,0.1930000000,0.4300000000,-0.7425900458,737798.5208333334,0.6895000000
0.5684000000,0.5580000000,0.1930000000,0.4200000000,-0.7425747856,737798.5243055555,0.6875000000
0.5696500000,0.5620000000,0.2410000000,0.4200000000,-0.7425595225,737798.5277777778,0.6885000000
0.5692500000,0.5640000000,0.2410000000,0.4200000000,-0.7425442565,737798.5312500000,0.6845000000
0.5713000000,0.5660000000,0.2740000000,0.4200000000,-0.7425289875,737798.5347222223,0.6840000000
0.5708500000,0.5640000000,0.2090000000,0.4100000000,-0.7425137156,737798.5381944445,0.6900000000
0.5764000000,0.5700000000,0.2740000000,0.4000000000,-0.7424984408,737798.5416666666,0.7040000000
0.5766000000,0.5760000000,0.2410000000,0.4000000000,-0.7424831630,737798.5451388889,0.7045000000
0.5792500000,0.5860000000,0.1930000000,0.3900000000,-0.7424678823,737798.5486111111,0.7070000000
0.5829500000,0.5820000000,0.2250000000,0.3800000000,-0.7424525986,737798.5520833334,0.7005000000
0.5829500000,0.5820000000,0.2090000000,0.3900000000,-0.7424373120,737798.5555555555,0.7065000000
0.5839500000,0.5860000000,0.2740000000,0.3800000000,-0.7424220225,737798.5590277778,0.7055000000
0.5868000000,0.5880000000,0.2250000000,0.3800000000,-0.7424067301,737798.5625000000,0.7010000000
0.5874500000,0.5940000000,0.3060000000,0.3800000000,-0.7423914347,737798.5659722223,0.7040000000
0.5850000000,0.5900000000,0.2410000000,0.3800000000,-0.7423761363,737798.5694444445,0.6955000000
0.5858000000,0.5940000000,0.3060000000,0.3700000000,-0.7423608351,737798.5729166666,0.7055000000
